SP500
2357.1899
2356.6201
2356.9299
2357.03
2357.8501
2358.02
2357.9299
2358.8101
2358.49
2358.3701
2358.6001
2358.3999
2358.24
2358.4299
2357.99
2359.0801
2358.78
2359.22
2359.6799
2359.6599
2359.3201
2359.3101
2358.6599
2358.51
2358.6201
2358.3201
2358.9399
2359.1399
2358.9099
2358.1699
2358.04
2356.95
2357.3799
2357.6799
2357.6299
2357.6399
2358.1001
2357.3301
2357.5701
2357.5701
2357.4199
2357.73
2358.22
2358.1001
2358.4299
2358.8
2358.6799
2358.54
2358.5901
2358.8701
2358.22
2357.96
2357.3401
2357.22
2357.0801
2357.24
2357.24
2357.6399
2357.49
2357.6101
2357.3899
2357.21
2356.8301
2356.8999
2356.98
2356.98
2357.25
2357.1399
2357.3999
2358
2357.6499
2358
2357.95
2357.72
2357.8201
2357.8301
2356.75
2356.21
2356.55
2356.3999
2356.52
2356.3701
2356.5701
2355.8401
2355.98
2355.6001
2355.5901
2355.1599
2355.6799
2355.46
2354.53
2354.5901
2354.6499
2354.79
2355.0701
2354.8201
2354.4199
2354.98
2355.1101
2355.3899
2355.75
2356.49
2356.5601
2356.55
2356.71
2356.8101
2356.6499
2357.04
2357.51
2357.49
2357.3999
2357.25
2357.29
2357.28
2357.4199
2357.4199
2357.01
2356.8
2356.6001
2356.51
2356.5801
2356.52
2356.74
2356.8999
2357.1699
2357.3
2357.27
2357.1599
2357.5801
2357.46
2357.8601
2357.8401
2357.6799
2357.5801
2357.6799
2357.3301
2357.3301
2357.27
2356.8799
2356.8799
2356.6299
2356.4199
2356.6201
2356.8101
2357.0701
2357.48
2357.5801
2357.3301
2357.3999
2357.5601
2357.9299
2357.6201
2357.71
2358.22
2357.8301
2358.1399
2358.1201
2358.71
2358.5801
2358.5
2358.6799
2358.5701
2358.3999
2358.3201
2358.6001
2358.7
2359
2359.2
2359.3899
2359.21
2358.6799
2358.8799
2359.3401
2359.25
2359.51
2359.77
2360.1699
2360.0801
2359.8501
2359.73
2359.6299
2359.54
2359.8201
2359.8899
2359.78
2359.5601
2358.95
2359.01
2359.05
2359.3501
2359.22
2359.47
2359.55
2359.8701
2359.6001
2359.24
2358.53
2358.8401
2359.1599
2358.78
2358.8
2359.1899
2359.1201
2358.72
2358.7
2358.3201
2358.1699
2358.3701
2358.4399
2357.4199
2357.4099
2357.8
2358.1399
2357.9199
2358.26
2357.8401
2358.1001
2358.28
2358.1201
2357.73
2358
2358.0601
2358.1399
2357.8601
2357.99
2357.2
2357.1899
2357.7
2357.5
2357.22
2356.96
2356.1899
2356.3201
2356.78
2356.97
2356.99
2357.0601
2356.73
2357.0801
2356.6201
2357.55
2358.45
2358.8701
2358.8999
2358.4399
2358.49
2358.4199
2358.3501
2358.53
2358.8601
2358.3401
2358.5701
2358.97
2359.04
2358.99
2359.4399
2359.3301
2359.45
2359.6101
2359.47
2359.4099
2358.7
2359.01
2359.25
2359.0701
2360.1101
2359.6699
2359.28
2359.71
2359.96
2359.96
2368.3501
2367.6799
2367.6499
2367.5901
2367.46
2367.4099
2367.5901
2366.8899
2367.22
2367.3301
2367.72
2368.95
2369.3601
2369.1399
2369.0801
2369.6599
2370.0901
2370.71
2372.1001
2372.5901
2372.76
2372.6399
2372.73
2372.8
2372.79
2372.97
2373.21
2373.4199
2373.3301
2373.3999
2372.4099
2373.6101
2374.78
2375.3799
2375.8101
2375.6799
2375.05
2374.6799
2375.5601
2375.3201
2375.02
2375.1101
2374.8101
2374.77
2375.1101
2375.7
2376.27
2375.9399
2375.8999
2376.28
2377.5701
2377.74
2377.96
2377.6599
2376.9299
2376.8701
2377.3
2377.45
2376.99
2377.01
2376.0701
2375.47
2375.0701
2375.4399
2374.96
2375.02
2374.5701
2374.3999
2374.26
2374.8101
2375.7
2376.0801
2375.3201
2375.79
2376.1399
2376.3501
2376.5601
2376.6001
2375.97
2375.3101
2375.01
2375.29
2375
2375.49
2375.8501
2376.1001
2375.98
2375.48
2375.8701
2375.71
2376.5
2376.0801
2375.6201
2374.96
2374.8101
2373.4399
2372.73
2373.1599
2373.05
2372.5901
2372.51
2373.46
2373.4199
2373.3201
2373.3
2373.49
2372.5901
2372.8401
2372.1299
2372.49
2371.79
2372.6799
2371.5801
2371.5601
2371.24
2371.21
2371.1201
2371.4399
2371.1101
2370.21
2369.1899
2369.5901
2371.5
2372.26
2371.6299
2371.99
2372.01
2372.3899
2372.3501
2372.3799
2373.2
2373.48
2373.3201
2373.1101
2373.77
2374.3301
2373.8101
2373.77
2373.6399
2373.6899
2373.45
2373.6001
2373.53
2373.4099
2373.4199
2373.5701
2373.24
2373.1899
2372.53
2372.28
2372.5601
2372.23
2372.3601
2372.25
2372.8
2372.8201
2373.26
2373.1399
2373.24
2372.6899
2372.46
2373.0601
2373.1299
2373.26
2373.04
2373.21
2373.3201
2373.3401
2373.4299
2373.8201
2374.0601
2375
2375.1001
2375
2375.1699
2375.0901
2374.8799
2375.01
2374.7
2374.8
2374.6101
2374.6899
2374.8201
2374.78
2375.3501
2375.47
2375.04
2375.05
2374.8101
2374.98
2374.8101
2375.3201
2375.28
2375.52
2375.8
2375.8701
2375.6001
2375.75
2375.76
2375.7
2375.8601
2376.2
2376.21
2376.1899
2376.1201
2375.8899
2375.4399
2375.24
2375.22
2375.48
2375.8301
2375.75
2375.75
2375.6399
2377.05
2377.71
2377.1799
2376.8401
2376.75
2376.8899
2376.8799
2377.02
2376.99
2376.8999
2376.71
2376.6599
2376.6201
2376.4199
2376.6299
2376.1001
2375.9099
2375.9199
2375.74
2376.2
2376.3301
2376.52
2376.6399
2376.7
2376.5
2376.6599
2376.99
2376.78
2376.75
2377.21
2377.5
2377.99
2378
2377.4199
2377.6399
2377.3
2376.8
2376.45
2376.03
2376.04
2376.23
2376.74
2376.78
2376.55
2376.76
2376.6699
2377.1599
2376.99
2376.9399
2376.9399
2376.5601
2376.9099
2376.8899
2377.1101
2376.99
2377.0601
2374.6201
2374.6799
2375.04
2374.54
2374.9399
2375.5
2375.99
2376.23
2375.6201
2375.29
2376.1799
2376
2375.75
2375.1899
2374.01
2373.9399
2374.8899
2375.0601
2374.96
2374.78
2374.6001
2375.29
2374.49
2373.6399
2372.8301
2373.48
2374.04
2374.3799
2374.71
2374.3899
2374.46
2373.75
2373.3401
2373.03
2372.52
2372.8101
2371.3701
2371.01
2370.6899
2370.03
2369.5801
2369.54
2369.8501
2370.53
2370.8401
2370.3201
2369.77
2369.96
2369.48
2368.75
2368.23
2366.1799
2365.6899
2365.52
2365.8899
2366.6899
2366.77
2366.1799
2366.1699
2365.78
2365.6599
2366.95
2366.53
2367.8401
2367.3401
2367.26
2367.51
2367.6299
2367.24
2366.49
2365.99
2364.4299
2364.24
2363.73
2362.8501
2362.53
2362.6799
2363.1699
2361.8501
2362.3701
2361.4299
2359.6799
2358.23
2357.1499
2357.3101
2356.1899
2355.3701
2356.3201
2356.77
2357.6599
2355.99
2355.74
2354.05
2350.96
2352.3401
2353.3401
2354.3799
2355.3
2355.71
2355.3401
2354.98
2355.71
2355.99
2355.0901
2355.5601
2356.0801
2353.8999
2353.1399
2352.8101
2352.1001
2352.73
2353.6299
2354.3701
2355.75
2356.5
2354.74
2353.6699
2354.5
2353.98
2352.8401
2352.8401
2352.8401
2352.8501
2351.8799
2351.3
2351.24
2352.8501
2352.3401
2353.0901
2353.96
2355.2
2355.22
2356.1599
2355.0701
2354.55
2352.52
2351.9399
2350.8
2349.4199
2350.52
2349.6201
2351.5
2351.1499
2351.6699
2353.29
2355.5901
2356.29
2357
2356.9399
2356.1899
2357.04
2356.25
2356.3201
2356.71
2355.1001
2356.21
2356.8201
2356.45
2357.1599
2356.54
2356.3
2357.02
2356.3899
2354.9099
2354.1399
2355.0901
2354.72
2355.45
2355.24
2354.2
2354.3899
2355.29
2355.5801
2355.23
2355.3301
2355.22
2355.01
2355.3301
2354.76
2356.8
2357.51
2358.51
2358.5801
2358.5601
2357.77
2358.1001
2358.1899
2358.9199
2359.04
2358.3701
2358.22
2355.1599
2354.4399
2355.48
2355.75
2355.74
2356.1699
2356.1599
2356.51
2356.6001
2356.5701
2356.96
2357.52
2357.3701
2356.3601
2356.27
2356.9099
2357.3601
2357.77
2357.3301
2356.52
2357.21
2357.6001
2357.27
2358.0901
2357.29
2357.8501
2357.6201
2357.98
2357.9299
2357.71
2358.02
2358.25
2358.55
2358.6599
2358.6599
2358.25
2358.1001
2358.3799
2358.76
2358.77
2358.75
2359.8999
2360.74
2360.53
2360.22
2360.48
2360.5801
2360.47
2360.9099
2360.73
2360.9199
2360.3701
2360.3701
2359.96
2360.0601
2360.1499
2360.46
2360.6299
2359.3401
2359.5601
2359.7
2359.6201
2360.1201
2359.98
2359.51
2358.8899
2359.3899
2359.3301
2359.6899
2359.8401
2359.45
2359.27
2359.1599
2359.6699
2359.6299
2359.03
2359.3701
2360.3201
2360.1399
2359.8101
2360.3101
2360.5701
2360.29
2360.05
2360.1899
2360.4099
2360.3999
2360.3899
2359.74
2359.21
2359.3201
2359.4199
2359.3701
2359.3601
2359.4099
2359.3201
2359.1799
2359.0801
2359.2
2359.6499
2359.99
2360.49
2360.3201
2360.0601
2359.79
2359.9199
2359.6101
2359.6101
2359.6699
2359.6699
2360.0901
2360.1101
2360.05
2359.4099
2359.27
2358.3899
2357.6599
2357.23
2357.3899
2357.73
2357.6001
2357.1599
2356.6399
2356.3201
2356.8401
2356.4399
2356.3899
2357.02
2357.3701
2357.1299
2357.46
2357.3999
2357.1201
2356.9099
2357.01
2356.8201
2357.5901
2357.6201
2357.53
2357.6799
2357.3101
2357.74
2357.8101
2357.9299
2357.8899
2357.75
2357.6799
2358.25
2359.1699
2359.48
2359.02
2359.1899
2359.3999
2359.9299
2359.8701
2360.3201
2360.7
2360.6299
2361.29
2361.6599
2361.6399
2361.54
2361.47
2361.5601
2361.8201
2362.3201
2362.78
2362.8701
2362.53
2362.3701
2362.5801
2362.95
2363.1001
2362.8201
2363.73
2363.6499
2363.3101
2362.9299
2362.54
2362.5701
2362.3301
2362.3799
2362.1599
2362.3301
2362.27
2362.1699
2361.6599
2362.24
2362.3999
2361.95
2362.0801
2362.4399
2362.5
2362.45
2362.24
2361.21
2360.8501
2360.9299
2361.05
2360.6001
2361.2
2361.0601
2360.6699
2360.9199
2360.6799
2360.8301
2360.5601
2359.76
2359.8101
2360.2
2359.6101
2359.6001
2359.78
2359.73
2359.6001
2359.51
2359.6499
2359.8301
2360.3601
2359.8799
2359.76
2360.04
2360.1201
2359.9399
2359.8601
2359.54
2359
2358.47
2358.3201
2358.27
2358.4199
2358.4299
2358.6201
2358.6499
2358.9099
2358.53
2358.7
2359.4299
2359.4099
2359.26
2358.97
2358.74
2358.8501
2359.51
2359.5601
2359.6599
2358.6001
2358.76
2358.3799
2355.79
2355.8601
2355.76
2355.0801
2355.0801
2355.3501
2355.3501
2355.3
2353.6399
2354.3501
2353.8201
2354.29
2354.6799
2354.8401
2355.23
2354.76
2354.01
2354.01
2354.9299
2355.6299
2355.8899
2356.47
2356.3601
2355.79
2355.5601
2356.51
2356.1599
2356.6001
2356.46
2357.03
2357.4399
2357.0901
2356.6599
2357.1001
2356.29
2355.9199
2356.49
2356.1899
2355.9299
2357.1799
2356.6001
2355.6799
2355.8799
2355.3899
2354.45
2355.1399
2356.1799
2356.72
2356.76
2356.9299
2357.1499
2357.73
2357.48
2357.4299
2357.8601
2357.1399
2357.0901
2355.97
2356.49
2356.8101
2356.78
2356.6001
2356.8999
2356.8501
2355.8201
2356.1399
2356.79
2356.8101
2357.53
2358.0901
2357.6699
2357.6699
2355.6699
2356.1399
2355.6101
2355.23
2354.55
2355.79
2358.47
2359.8701
2360.73
2359.47
2358.8999
2358.72
2359.3899
2357.78
2357.9299
2357.8999
2358.3601
2357.73
2357.24
2357.1499
2358.3101
2357.73
2355.3301
2355.27
2352.3301
2353.53
2352.3501
2351.3101
2351.9399
2351.6201
2351.97
2352.8401
2352.55
2353.04
2354.21
2354.0701
2354.6299
2354.1599
2354.8601
2355.3501
2355.7
2356.6899
2356.4399
2357.5701
2356.6399
2356.1599
2356.6899
2356.4199
2356.21
2356.51
2357.3701
2356.79
2356.55
2356.8
2357.04
2357.51
2357.3301
2357.3799
2358.1101
2357.71
2356.8501
2356.8301
2356.71
2356.72
2357.6799
2357.5601
2357.55
2358.3301
2358.98
2359.3301
2358.6699
2358.26
2358.6201
2358.21
2357.7
2357.3899
2357.49
2358.0701
2356.7
2356.8701
2356.6299
2356.1299
2356.3899
2355.5601
2355.96
2355.49
2355.73
2356.1599
2355.22
2355.77
2356.5
2356.23
2356.99
2355.46
2355.52
2355.73
2355.1101
2354.1101
2354.3899
2353.98
2354.3899
2354.28
2353.73
2353.5901
2354.6299
2354.96
2354.5
2354.8799
2355.53
2355.3701
2355.4199
2355.4099
2356.1399
2356.4099
2356.55
2356.78
2357.3101
2356.9399
2356.47
2356.02
2355.3301
2356.1201
2356.23
2356.1899
2356.4399
2356.77
2356.3601
2356.45
2355.49
2355.6001
2356
2355.23
2355.1399
2354.96
2355.6399
2356.3301
2356.3601
2355.21
2355.8501
2356.48
2356.3
2356.9099
2357.1499
2356.6899
2356.77
2356.9199
2356.72
2356.74
2356.75
2356.6399
2356.8601
2356.8
2357.51
2357.9299
2357.6201
2357.53
2357.4199
2358.03
2357.79
2358.1899
2358.5601
2358.6001
2358.21
2358.45
2358.53
2358.6001
2358.3
2358.0601
2358.04
2358.27
2358.21
2358.25
2358.1899
2358
2358.1799
2358.5
2358.71
2358.1699
2358.26
2358.24
2358.3101
2358.5701
2358.78
2358.74
2358.71
2358.47
2358.27
2357.71
2357.3999
2357.6201
2357.76
2357.99
2358.02
2358
2357.6299
2357.9199
2357.3601
2357.6899
2358.1101
2358.26
2358.3201
2358.51
2359.0801
2358.95
2358.8899
2359.3
2359.22
2359
2359.1399
2359.4099
2358.78
2358.52
2358.25
2358.02
2358.02
2358.3899
2358.5901
2358.6699
2358.8201
2358.8201
2358.9299
2359.3201
2359.3701
2359.6599
2359.3899
2359.78
2359.47
2359.74
2359.54
2358.99
2358.9399
2359.1499
2359.52
2359.3899
2359.3401
2359.6399
2359.3
2359.55
2359.49
2361.77
2363.6599
2362.22
2362.3799
2361.71
2361.8401
2360.8
2360.76
2360.7
2360.76
2360.71
2360.5601
2360.6399
2360.6899
2361.0801
2361.29
2360.8
2361.47
2361
2360.9399
2360.77
2360.78
2361
2361.26
2361.4399
2361.24
2361.77
2361.6299
2361.8201
2361.1699
2361.04
2362.48
2362.75
2362.49
2362.51
2362.3501
2362.6201
2362.77
2362.45
2362.4199
2362.29
2362.49
2362.74
2362.72
2362.1699
2362.21
2361.9399
2362.1299
2361.9099
2361.6001
2361.9199
2361.8899
2362.21
2362.3201
2362.53
2362.3601
2362.2
2361.8601
2361.6499
2361.05
2361.04
2360.79
2361.1899
2361.25
2361.3701
2361.1899
2361.03
2361.0701
2360.8501
2360.21
2360.55
2359.8799
2359.95
2360.3899
2360.1299
2359.72
2360.9099
2361.1201
2361.0701
2360.8601
2360.74
2360.28
2359.46
2359.5601
2359.3401
2359.5701
2359.97
2359.4199
2359.01
2358.48
2358.3301
2358.74
2359.2
2359.3
2358.9399
2359.25
2358.78
2359.0701
2359.3999
2358.73
2358.25
2359.0801
2359.4099
2359.9399
2359.72
2359.5801
2359.6499
2359.1699
2358.8301
2359.5601
2359.6499
2359.5601
2359.8101
2359.8201
2359.9399
2359.5701
2359.52
2359.25
2358.6399
2358.01
2358
2357.8799
2357.0701
2357.0801
2356.8301
2356.8401
2356.8501
2357.3501
2357.1001
2356.97
2357.3501
2357.49
2357.3201
2357.0601
2356.9299
2356.29
2356.6001
2356.77
2356.6899
2356.6399
2356.45
2356.7
2356.47
2356.6201
2356.0701
2355.9299
2356.54
2356.99
2357.1001
2355.4399
2355.6899
2355.6899
2357.54
2358.8999
2359.1001
2358.6699
2359.48
2359.8
2360.24
2360.8501
2360.8
2361.1399
2361.72
2362.55
2362.04
2362.3101
2362.3301
2363.0601
2362.99
2363.3701
2363.0901
2362.79
2362.54
2362.3601
2362.22
2362.6499
2362.8301
2362.48
2361.97
2362.45
2362.5601
2363.5901
2364.04
2363.8
2363.5901
2362.98
2363.25
2363.8999
2364.1001
2364.51
2364.2
2364.6001
2364.72
2363.5601
2363.5701
2363.6101
2363.99
2363.51
2363.55
2363.8301
2363.76
2363.9299
2364.1399
2364.0901
2363.75
2363.3799
2363.9099
2363.47
2363.79
2363.5701
2363.7
2363.6101
2364.6201
2365.5
2365.5901
2365.4299
2365.7
2366.28
2366.1001
2365.6299
2365.8101
2364.8899
2364.47
2364.46
2364.51
2364.4399
2364.6799
2365.04
2364.8
2364.8201
2365.1101
2364.4299
2364.3101
2364.3601
2364.23
2364.4399
2364.1599
2364.1899
2363.1899
2362.96
2362.8701
2362.1399
2361.8
2362.3201
2362.1899
2361.6799
2362.28
2361.5901
2361.6201
2361.8999
2362.0701
2362.1101
2362.97
2363.04
2362.8799
2363.04
2363.26
2363.5601
2363.3799
2363.01
2362.6001
2362.8301
2362.75
2362.5901
2362.9399
2362.9099
2363.29
2362.49
2362.25
2362.99
2362.5801
2362.3101
2362.24
2360.1599
2359.3201
2358.0901
2357.5901
2357.3999
2357.54
2357.3401
2356.3999
2356.3
2356.3301
2354.9099
2355.4199
2355.6499
2355.99
2355.74
2355.9099
2356.3201
2356.3799
2356.95
2356.7
2357.1201
2357.01
2357.48
2357.3701
2357.04
2356.75
2356.8501
2356.5701
2356.8301
2356.8501
2357.05
2357.1001
2356.8899
2357.26
2357.52
2356.99
2356.24
2355.95
2355.9399
2355.6001
2352.79
2352.3899
2352.3301
2351.6799
2352.5601
2352.6799
2352.6299
2353.26
2352.8799
2352.5801
2352.53
2352.8601
2353.1499
2352.6201
2352.1599
2352.95
2353.6399
2353.8
2353.75
2353.6201
2353.49
2353.6399
2354.72
2355.6799
2355.9099
2355.6599
2355.3701
2355.49
2355.6899
2356.03
2356.74
2356.75
2356.5801
2356.51
2356.4399
2356.8701
2357.3
2357.9199
2358.6599
2359.6899
2360.55
2360.0801
2360.22
2359.9399
2360.48
2360.28
2360.1201
2360.4099
2360.3501
2360.1399
2360.21
2360.4299
2360.0701
2360.05
2361.05
2361.22
2360.8799
2360.8899
2360.76
2360.6001
2360.54
2360.8799
2361.3301
2361.24
2361.3
2360.79
2360.48
2360.24
2360.24
2360.8201
2360.95
2360.99
2361.01
2361.23
2360.77
2360.76
2360.71
2360.54
2360.6399
2361
2361
2360.76
2360.95
2361.01
2361.46
2362.8899
2363.1001
2362.6001
2362.4099
2362.21
2362.23
2362.54
2361.97
2361.8701
2361.3501
2361.6001
2361.3601
2361.3899
2361.4199
2361.1399
2361.29
2361.1599
2360.8101
2361.1001
2361.28
2361.3999
2361.6001
2361.6499
2361.78
2361.1899
2361.1299
2360.6699
2358.99
2358.0801
2358.6101
2359.22
2359.29
2359.28
2359.29
2359.5601
2359.9199
2359.8
2360.0601
2360.8301
2361.23
2360.75
2360.6101
2360.9299
2360.71
2360.8501
2360.3601
2361.25
2361.0601
2361.1201
2360.9299
2360.23
2359.8401
2359.0601
2358.8899
2359.03
2359.6299
2359.3
2359.0701
2359.3899
2359.3301
2359.26
2359.4399
2358.74
2358.8601
2358.3701
2359.3501
2359.3899
2360.02
2360.3101
2361.75
2361.8701
2361.98
2361.49
2362.03
2361.6799
2361.96
2362.26
2361.8
2362.1599
2362.22
2362.28
2362.22
2361.75
2361.75
2361.8799
2362.49
2361.9199
2361.6201
2362.0901
2362.71
2363.3201
2362.99
2362.51
2361.5901
2361.6899
2361.4199
2362.02
2361.6899
2361.73
2361.7
2361.8301
2361.78
2362.3401
2361.0701
2359.1299
2357.98
2358.24
2359.23
2359.23
2359.0601
2359.28
2359.02
2359.45
2358.99
2358.6499
2358.52
2357.6001
2358.29
2358.8701
2358.76
2358.8101
2358.9399
2359.77
2359.4399
2358.6101
2358.8401
2358.0801
2358.3301
2357.8601
2357.5801
2357.3301
2357.3201
2357.8999
2356.5701
2356.76
2357.28
2356.76
2356.1299
2356.1699
2355.9399
2357.0601
2356.5601
2357.72
2357.1299
2357.1299
2351.27
2352.74
2352.99
2353.95
2354.0601
2354.9399
2353.01
2352.9099
2351.4099
2352.04
2349.3899
2347.72
2348.5
2348.78
2347.96
2346.3401
2346.4199
2347.2
2347.2
2346.6399
2345.6101
2346.03
2347.45
2347.8401
2347.21
2346.6599
2347.0801
2345.7
2346.02
2348.3301
2348.46
2348.6799
2348.6899
2348.9099
2350.5801
2350.45
2349.8999
2348.8301
2348.6899
2349.0601
2350.1699
2349.45
2347.8501
2347.96
2347.3501
2346.4199
2346.47
2346.3601
2346.3301
2347.1799
2346.1699
2345.3899
2344.1599
2344.55
2345.25
2344.7
2344.52
2345.74
2346.3601
2346.03
2343.78
2343.3799
2343.3
2342.27
2340.78
2341.3799
2341.1001
2341.5
2342.51
2343.1899
2342.5801
2342.54
2341.03
2339.1499
2341.29
2341.3501
2341.71
2342.4199
2341.47
2340.77
2341.29
2339.3101
2339.1299
2338.1001
2339.29
2339.47
2339.22
2338.22
2339.3501
2340.23
2339.1101
2340.3401
2341.8301
2341.9199
2342.3
2342.8501
2342.6399
2342.0801
2342.8201
2341.6299
2341.6101
2340.99
2341.73
2340.54
2340.1799
2339.48
2340.3
2340.5
2340.8401
2341.1201
2339.71
2340.48
2340.77
2341.54
2340.98
2339.24
2339.6201
2338.75
2339.5
2340.1101
2341.46
2341.8701
2341.3501
2341.1699
2341.71
2342.1399
2342.96
2343.3501
2343.54
2343.1799
2342.6201
2342.1399
2341.97
2341.3601
2341.8201
2340.95
2342.1001
2342.3899
2343.1101
2342.3301
2342.3301
2343.5601
2343.5
2343.0701
2342.9099
2343.55
2342.8799
2343.4399
2342.4399
2342.9299
2342.8101
2342
2342
2341.72
2341.8
2342.25
2343.01
2342.5701
2342.4199
2342.78
2342.8201
2343.26
2344
2344.4199
2345.3799
2345.96
2346.4099
2346.1299
2345.7
2347.1699
2347.99
2348.51
2348.3701
2347.3101
2347.52
2347.6899
2347.3101
2347.27
2348.05
2348.76
2348.6499
2349.1699
